,Entity,Code,Year,Political regime
18915,New Zealand,NZL,1978,3
18916,New Zealand,NZL,1979,3
18917,New Zealand,NZL,1980,3
18918,New Zealand,NZL,1981,3
18919,New Zealand,NZL,1982,3
18920,New Zealand,NZL,1983,3
18921,New Zealand,NZL,1984,3
18922,New Zealand,NZL,1985,3
18923,New Zealand,NZL,1986,3
18924,New Zealand,NZL,1987,3
18925,New Zealand,NZL,1988,3
18926,New Zealand,NZL,1989,3
19018,Nicaragua,NIC,1961,1
19019,Nicaragua,NIC,1962,1
19020,Nicaragua,NIC,1963,1
19021,Nicaragua,NIC,1964,1
19022,Nicaragua,NIC,1965,1
19023,Nicaragua,NIC,1966,1
19024,Nicaragua,NIC,1967,1
19025,Nicaragua,NIC,1968,1
19026,Nicaragua,NIC,1969,1
19027,Nicaragua,NIC,1970,1
19028,Nicaragua,NIC,1971,1
19029,Nicaragua,NIC,1972,1
19030,Nicaragua,NIC,1973,1
19031,Nicaragua,NIC,1974,1
19032,Nicaragua,NIC,1975,1
19033,Nicaragua,NIC,1976,1
19034,Nicaragua,NIC,1977,1
19035,Nicaragua,NIC,1978,1
19036,Nicaragua,NIC,1979,0
19037,Nicaragua,NIC,1980,0
19038,Nicaragua,NIC,1981,0
19039,Nicaragua,NIC,1982,0
19040,Nicaragua,NIC,1983,0
19041,Nicaragua,NIC,1984,0
19042,Nicaragua,NIC,1985,1
19043,Nicaragua,NIC,1986,1
19044,Nicaragua,NIC,1987,1
19045,Nicaragua,NIC,1988,1
19046,Nicaragua,NIC,1989,1
19117,Niger,NER,1961,1
19118,Niger,NER,1962,1
19119,Niger,NER,1963,1
19120,Niger,NER,1964,1
19121,Niger,NER,1965,0
19122,Niger,NER,1966,0
19123,Niger,NER,1967,0
19124,Niger,NER,1968,0
19125,Niger,NER,1969,0
19126,Niger,NER,1970,0
19127,Niger,NER,1971,0
19128,Niger,NER,1972,0
19129,Niger,NER,1973,0
19130,Niger,NER,1974,0
19131,Niger,NER,1975,0
19132,Niger,NER,1976,0
19133,Niger,NER,1977,0
19134,Niger,NER,1978,0
19135,Niger,NER,1979,0
19136,Niger,NER,1980,0
19137,Niger,NER,1981,0
19138,Niger,NER,1982,0
19139,Niger,NER,1983,0
19140,Niger,NER,1984,0
19141,Niger,NER,1985,0
19142,Niger,NER,1986,0
19143,Niger,NER,1987,0
19144,Niger,NER,1988,0
19145,Niger,NER,1989,1
19224,Nigeria,NGA,1961,0
19225,Nigeria,NGA,1962,0
19226,Nigeria,NGA,1963,0
19227,Nigeria,NGA,1964,0
19228,Nigeria,NGA,1965,0
19229,Nigeria,NGA,1966,0
19230,Nigeria,NGA,1967,0
19231,Nigeria,NGA,1968,0
19232,Nigeria,NGA,1969,0
19233,Nigeria,NGA,1970,0
19234,Nigeria,NGA,1971,0
19235,Nigeria,NGA,1972,0
19236,Nigeria,NGA,1973,0
19237,Nigeria,NGA,1974,0
19238,Nigeria,NGA,1975,0
19239,Nigeria,NGA,1976,0
19240,Nigeria,NGA,1977,0
19241,Nigeria,NGA,1978,0
19242,Nigeria,NGA,1979,1
19243,Nigeria,NGA,1980,1
19244,Nigeria,NGA,1981,1
19245,Nigeria,NGA,1982,1
19246,Nigeria,NGA,1983,0
19247,Nigeria,NGA,1984,0
19248,Nigeria,NGA,1985,0
19249,Nigeria,NGA,1986,0
19250,Nigeria,NGA,1987,0
19251,Nigeria,NGA,1988,0
19252,Nigeria,NGA,1989,0
19422,North Korea,PRK,1961,0
19423,North Korea,PRK,1962,0
19424,North Korea,PRK,1963,0
19425,North Korea,PRK,1964,0
19426,North Korea,PRK,1965,0
19427,North Korea,PRK,1966,0
19428,North Korea,PRK,1967,0
19429,North Korea,PRK,1968,0
19430,North Korea,PRK,1969,0
19431,North Korea,PRK,1970,0
19432,North Korea,PRK,1971,0
19433,North Korea,PRK,1972,0
19434,North Korea,PRK,1973,0
19435,North Korea,PRK,1974,0
19436,North Korea,PRK,1975,0
19437,North Korea,PRK,1976,0
19438,North Korea,PRK,1977,0
19439,North Korea,PRK,1978,0
19440,North Korea,PRK,1979,0
19441,North Korea,PRK,1980,0
19442,North Korea,PRK,1981,0
19443,North Korea,PRK,1982,0
19444,North Korea,PRK,1983,0
19445,North Korea,PRK,1984,0
19446,North Korea,PRK,1985,0
19447,North Korea,PRK,1986,0
19448,North Korea,PRK,1987,0
19449,North Korea,PRK,1988,0
19450,North Korea,PRK,1989,0
19651,North Macedonia,MKD,1961,0
19652,North Macedonia,MKD,1962,0
19653,North Macedonia,MKD,1963,0
19654,North Macedonia,MKD,1964,0
19655,North Macedonia,MKD,1965,0
19656,North Macedonia,MKD,1966,0
19657,North Macedonia,MKD,1967,0
19658,North Macedonia,MKD,1968,0
19659,North Macedonia,MKD,1969,0
19660,North Macedonia,MKD,1970,0
19661,North Macedonia,MKD,1971,0
19662,North Macedonia,MKD,1972,0
19663,North Macedonia,MKD,1973,0
19664,North Macedonia,MKD,1974,0
19665,North Macedonia,MKD,1975,0
19666,North Macedonia,MKD,1976,0
19667,North Macedonia,MKD,1977,0
19668,North Macedonia,MKD,1978,0
19669,North Macedonia,MKD,1979,0
19670,North Macedonia,MKD,1980,0
19671,North Macedonia,MKD,1981,0
19672,North Macedonia,MKD,1982,0
19673,North Macedonia,MKD,1983,0
19674,North Macedonia,MKD,1984,0
19675,North Macedonia,MKD,1985,0
19676,North Macedonia,MKD,1986,0
19677,North Macedonia,MKD,1987,0
19678,North Macedonia,MKD,1988,0
19679,North Macedonia,MKD,1989,0
19865,Norway,NOR,1961,3
19866,Norway,NOR,1962,3
19867,Norway,NOR,1963,3
19868,Norway,NOR,1964,3
19869,Norway,NOR,1965,3
19870,Norway,NOR,1966,3
19871,Norway,NOR,1967,3
19872,Norway,NOR,1968,3
19873,Norway,NOR,1969,3
19874,Norway,NOR,1970,3
19875,Norway,NOR,1971,3
19876,Norway,NOR,1972,3
19877,Norway,NOR,1973,3
19878,Norway,NOR,1974,3
19879,Norway,NOR,1975,3
19880,Norway,NOR,1976,3
19881,Norway,NOR,1977,3
19882,Norway,NOR,1978,3
19883,Norway,NOR,1979,3
19884,Norway,NOR,1980,3
19885,Norway,NOR,1981,3
19886,Norway,NOR,1982,3
19887,Norway,NOR,1983,3
19888,Norway,NOR,1984,3
19889,Norway,NOR,1985,3
19890,Norway,NOR,1986,3
19891,Norway,NOR,1987,3
19892,Norway,NOR,1988,3
19893,Norway,NOR,1989,3
20006,Oman,OMN,1961,0
20007,Oman,OMN,1962,0
20008,Oman,OMN,1963,0
20009,Oman,OMN,1964,0
20010,Oman,OMN,1965,0
20011,Oman,OMN,1966,0
20012,Oman,OMN,1967,0
20013,Oman,OMN,1968,0
20014,Oman,OMN,1969,0
20015,Oman,OMN,1970,0
20016,Oman,OMN,1971,0
20017,Oman,OMN,1972,0
20018,Oman,OMN,1973,0
20019,Oman,OMN,1974,0
20020,Oman,OMN,1975,0
20021,Oman,OMN,1976,0
20022,Oman,OMN,1977,0
20023,Oman,OMN,1978,0
20024,Oman,OMN,1979,0
20025,Oman,OMN,1980,0
20026,Oman,OMN,1981,0
20027,Oman,OMN,1982,0
20028,Oman,OMN,1983,0
20029,Oman,OMN,1984,0
20030,Oman,OMN,1985,0
20031,Oman,OMN,1986,0
20032,Oman,OMN,1987,0
20033,Oman,OMN,1988,0
20034,Oman,OMN,1989,0
20188,Pakistan,PAK,1961,0
20189,Pakistan,PAK,1962,0
20190,Pakistan,PAK,1963,0
20191,Pakistan,PAK,1964,0
20192,Pakistan,PAK,1965,0
20193,Pakistan,PAK,1966,0
20194,Pakistan,PAK,1967,0
20195,Pakistan,PAK,1968,0
20196,Pakistan,PAK,1969,0
20197,Pakistan,PAK,1970,0
20198,Pakistan,PAK,1971,0
20199,Pakistan,PAK,1972,0
20200,Pakistan,PAK,1973,0
20201,Pakistan,PAK,1974,0
20202,Pakistan,PAK,1975,0
20203,Pakistan,PAK,1976,0
20204,Pakistan,PAK,1977,1
20205,Pakistan,PAK,1978,0
20206,Pakistan,PAK,1979,0
20207,Pakistan,PAK,1980,0
20208,Pakistan,PAK,1981,0
20209,Pakistan,PAK,1982,0
20210,Pakistan,PAK,1983,0
20211,Pakistan,PAK,1984,0
20212,Pakistan,PAK,1985,1
20213,Pakistan,PAK,1986,1
20214,Pakistan,PAK,1987,1
20215,Pakistan,PAK,1988,1
20216,Pakistan,PAK,1989,1
20292,Palestine/Gaza,,1961,0
20293,Palestine/Gaza,,1962,0
20294,Palestine/Gaza,,1963,0
20295,Palestine/Gaza,,1964,0
20296,Palestine/Gaza,,1965,0
20297,Palestine/Gaza,,1966,0
20314,Palestine/West Bank,,1967,0
20315,Palestine/West Bank,,1968,0
20316,Palestine/West Bank,,1969,0
20317,Palestine/West Bank,,1970,0
20318,Palestine/West Bank,,1971,0
20319,Palestine/West Bank,,1972,0
20320,Palestine/West Bank,,1973,0
20321,Palestine/West Bank,,1974,0
20322,Palestine/West Bank,,1975,0
20323,Palestine/West Bank,,1976,0
20324,Palestine/West Bank,,1977,0
20325,Palestine/West Bank,,1978,0
20326,Palestine/West Bank,,1979,0
20327,Palestine/West Bank,,1980,0
20328,Palestine/West Bank,,1981,0
20329,Palestine/West Bank,,1982,0
20330,Palestine/West Bank,,1983,0
20331,Palestine/West Bank,,1984,0
20332,Palestine/West Bank,,1985,0
20333,Palestine/West Bank,,1986,0
20334,Palestine/West Bank,,1987,0
20335,Palestine/West Bank,,1988,0
20336,Palestine/West Bank,,1989,0
20426,Panama,PAN,1961,1
20427,Panama,PAN,1962,1
20428,Panama,PAN,1963,1
20429,Panama,PAN,1964,1
20430,Panama,PAN,1965,1
20431,Panama,PAN,1966,1
20432,Panama,PAN,1967,1
20433,Panama,PAN,1968,0
20434,Panama,PAN,1969,0
20435,Panama,PAN,1970,0
20436,Panama,PAN,1971,0
20437,Panama,PAN,1972,0
20438,Panama,PAN,1973,0
20439,Panama,PAN,1974,0
20440,Panama,PAN,1975,0
20441,Panama,PAN,1976,0
20442,Panama,PAN,1977,0
20443,Panama,PAN,1978,0
20444,Panama,PAN,1979,0
20445,Panama,PAN,1980,0
20446,Panama,PAN,1981,0
20447,Panama,PAN,1982,0
20448,Panama,PAN,1983,0
20449,Panama,PAN,1984,0
20450,Panama,PAN,1985,0
20451,Panama,PAN,1986,0
20452,Panama,PAN,1987,0
20453,Panama,PAN,1988,0
20454,Panama,PAN,1989,0
20614,Papua New Guinea,PNG,1961,0
20615,Papua New Guinea,PNG,1962,0
20616,Papua New Guinea,PNG,1963,0
20617,Papua New Guinea,PNG,1964,0
20618,Papua New Guinea,PNG,1965,0
20619,Papua New Guinea,PNG,1966,0
20620,Papua New Guinea,PNG,1967,0
20621,Papua New Guinea,PNG,1968,0
20622,Papua New Guinea,PNG,1969,0
20623,Papua New Guinea,PNG,1970,0
20624,Papua New Guinea,PNG,1971,0
20625,Papua New Guinea,PNG,1972,1
20626,Papua New Guinea,PNG,1973,1
20627,Papua New Guinea,PNG,1974,2
20628,Papua New Guinea,PNG,1975,2
20629,Papua New Guinea,PNG,1976,2
20630,Papua New Guinea,PNG,1977,2
20631,Papua New Guinea,PNG,1978,2
20632,Papua New Guinea,PNG,1979,2
20633,Papua New Guinea,PNG,1980,2
20634,Papua New Guinea,PNG,1981,2
20635,Papua New Guinea,PNG,1982,2
20636,Papua New Guinea,PNG,1983,2
20637,Papua New Guinea,PNG,1984,2
20638,Papua New Guinea,PNG,1985,2
20639,Papua New Guinea,PNG,1986,2
20640,Papua New Guinea,PNG,1987,2
20641,Papua New Guinea,PNG,1988,2
20642,Papua New Guinea,PNG,1989,2
20824,Paraguay,PRY,1961,0
20825,Paraguay,PRY,1962,0
20826,Paraguay,PRY,1963,1
20827,Paraguay,PRY,1964,1
20828,Paraguay,PRY,1965,1
20829,Paraguay,PRY,1966,1
20830,Paraguay,PRY,1967,1
20831,Paraguay,PRY,1968,1
20832,Paraguay,PRY,1969,1
20833,Paraguay,PRY,1970,1
20834,Paraguay,PRY,1971,1
20835,Paraguay,PRY,1972,1
20836,Paraguay,PRY,1973,1
20837,Paraguay,PRY,1974,1
20838,Paraguay,PRY,1975,1
20839,Paraguay,PRY,1976,1
20840,Paraguay,PRY,1977,1
20841,Paraguay,PRY,1978,1
20842,Paraguay,PRY,1979,1
20843,Paraguay,PRY,1980,1
20844,Paraguay,PRY,1981,1
20845,Paraguay,PRY,1982,1
20846,Paraguay,PRY,1983,1
20847,Paraguay,PRY,1984,1
20848,Paraguay,PRY,1985,1
20849,Paraguay,PRY,1986,1
20850,Paraguay,PRY,1987,1
20851,Paraguay,PRY,1988,1
20852,Paraguay,PRY,1989,1
21077,Peru,PER,1961,1
21078,Peru,PER,1962,0
21079,Peru,PER,1963,1
21080,Peru,PER,1964,1
21081,Peru,PER,1965,1
21082,Peru,PER,1966,1
21083,Peru,PER,1967,1
21084,Peru,PER,1968,0
21085,Peru,PER,1969,0
21086,Peru,PER,1970,0
21087,Peru,PER,1971,0
21088,Peru,PER,1972,0
21089,Peru,PER,1973,0
21090,Peru,PER,1974,0
21091,Peru,PER,1975,0
21092,Peru,PER,1976,0
21093,Peru,PER,1977,0
21094,Peru,PER,1978,0
21095,Peru,PER,1979,0
21096,Peru,PER,1980,1
21097,Peru,PER,1981,2
21098,Peru,PER,1982,2
21099,Peru,PER,1983,2
21100,Peru,PER,1984,2
21101,Peru,PER,1985,2
21102,Peru,PER,1986,2
21103,Peru,PER,1987,2
21104,Peru,PER,1988,2
21105,Peru,PER,1989,2
21198,Philippines,PHL,1961,1
21199,Philippines,PHL,1962,1
21200,Philippines,PHL,1963,1
21201,Philippines,PHL,1964,1
21202,Philippines,PHL,1965,1
21203,Philippines,PHL,1966,1
21204,Philippines,PHL,1967,1
21205,Philippines,PHL,1968,1
21206,Philippines,PHL,1969,1
21207,Philippines,PHL,1970,1
21208,Philippines,PHL,1971,1
21209,Philippines,PHL,1972,0
21210,Philippines,PHL,1973,0
21211,Philippines,PHL,1974,0
21212,Philippines,PHL,1975,0
21213,Philippines,PHL,1976,0
21214,Philippines,PHL,1977,1
21215,Philippines,PHL,1978,1
21216,Philippines,PHL,1979,1
21217,Philippines,PHL,1980,1
21218,Philippines,PHL,1981,0
21219,Philippines,PHL,1982,0
21220,Philippines,PHL,1983,0
21221,Philippines,PHL,1984,0
21222,Philippines,PHL,1985,0
21223,Philippines,PHL,1986,1
21224,Philippines,PHL,1987,1
21225,Philippines,PHL,1988,2
21226,Philippines,PHL,1989,2
21431,Poland,POL,1961,0
21432,Poland,POL,1962,0
21433,Poland,POL,1963,0
21434,Poland,POL,1964,0
21435,Poland,POL,1965,0
21436,Poland,POL,1966,0
21437,Poland,POL,1967,0
21438,Poland,POL,1968,0
21439,Poland,POL,1969,0
21440,Poland,POL,1970,0
21441,Poland,POL,1971,0
21442,Poland,POL,1972,0
21443,Poland,POL,1973,0
21444,Poland,POL,1974,0
21445,Poland,POL,1975,0
21446,Poland,POL,1976,0
21447,Poland,POL,1977,0
21448,Poland,POL,1978,0
21449,Poland,POL,1979,0
21450,Poland,POL,1980,0
21451,Poland,POL,1981,0
21452,Poland,POL,1982,0
21453,Poland,POL,1983,0
21454,Poland,POL,1984,0
21455,Poland,POL,1985,0
21456,Poland,POL,1986,0
21457,Poland,POL,1987,0
21458,Poland,POL,1988,0
21459,Poland,POL,1989,1
21663,Portugal,PRT,1961,0
21664,Portugal,PRT,1962,0
21665,Portugal,PRT,1963,0
21666,Portugal,PRT,1964,0
21667,Portugal,PRT,1965,0
21668,Portugal,PRT,1966,0
21669,Portugal,PRT,1967,0
21670,Portugal,PRT,1968,0
21671,Portugal,PRT,1969,0
21672,Portugal,PRT,1970,0
21673,Portugal,PRT,1971,0
21674,Portugal,PRT,1972,0
21675,Portugal,PRT,1973,0
21676,Portugal,PRT,1974,0
21677,Portugal,PRT,1975,0
21678,Portugal,PRT,1976,2
21679,Portugal,PRT,1977,3
21680,Portugal,PRT,1978,3
21681,Portugal,PRT,1979,3
21682,Portugal,PRT,1980,3
21683,Portugal,PRT,1981,3
21684,Portugal,PRT,1982,3
21685,Portugal,PRT,1983,3
21686,Portugal,PRT,1984,3
21687,Portugal,PRT,1985,3
21688,Portugal,PRT,1986,3
21689,Portugal,PRT,1987,3
21690,Portugal,PRT,1988,3
21691,Portugal,PRT,1989,3
21784,Qatar,QAT,1961,0
21785,Qatar,QAT,1962,0
21786,Qatar,QAT,1963,0
21787,Qatar,QAT,1964,0
21788,Qatar,QAT,1965,0
21789,Qatar,QAT,1966,0
21790,Qatar,QAT,1967,0
21791,Qatar,QAT,1968,0
21792,Qatar,QAT,1969,0
21793,Qatar,QAT,1970,0
21794,Qatar,QAT,1971,0
21795,Qatar,QAT,1972,0
21796,Qatar,QAT,1973,0
21797,Qatar,QAT,1974,0
21798,Qatar,QAT,1975,0
21799,Qatar,QAT,1976,0
21800,Qatar,QAT,1977,0
21801,Qatar,QAT,1978,0
21802,Qatar,QAT,1979,0
21803,Qatar,QAT,1980,0
21804,Qatar,QAT,1981,0
21805,Qatar,QAT,1982,0
21806,Qatar,QAT,1983,0
21807,Qatar,QAT,1984,0
21808,Qatar,QAT,1985,0
21809,Qatar,QAT,1986,0
21810,Qatar,QAT,1987,0
21811,Qatar,QAT,1988,0
21812,Qatar,QAT,1989,0
21988,Republic of Vietnam,OWID_RVN,1961,1
21989,Republic of Vietnam,OWID_RVN,1962,1
21990,Republic of Vietnam,OWID_RVN,1963,1
21991,Republic of Vietnam,OWID_RVN,1964,0
21992,Republic of Vietnam,OWID_RVN,1965,0
21993,Republic of Vietnam,OWID_RVN,1966,0
21994,Republic of Vietnam,OWID_RVN,1967,1
21995,Republic of Vietnam,OWID_RVN,1968,1
21996,Republic of Vietnam,OWID_RVN,1969,1
21997,Republic of Vietnam,OWID_RVN,1970,1
21998,Republic of Vietnam,OWID_RVN,1971,1
21999,Republic of Vietnam,OWID_RVN,1972,1
22000,Republic of Vietnam,OWID_RVN,1973,1
22001,Republic of Vietnam,OWID_RVN,1974,1
22002,Republic of Vietnam,OWID_RVN,1975,1
22133,Romania,ROU,1961,1
22134,Romania,ROU,1962,1
22135,Romania,ROU,1963,1
22136,Romania,ROU,1964,1
22137,Romania,ROU,1965,1
22138,Romania,ROU,1966,1
22139,Romania,ROU,1967,1
22140,Romania,ROU,1968,1
22141,Romania,ROU,1969,1
22142,Romania,ROU,1970,1
22143,Romania,ROU,1971,1
22144,Romania,ROU,1972,1
22145,Romania,ROU,1973,1
22146,Romania,ROU,1974,1
22147,Romania,ROU,1975,0
22148,Romania,ROU,1976,0
22149,Romania,ROU,1977,0
22150,Romania,ROU,1978,0
22151,Romania,ROU,1979,0
22152,Romania,ROU,1980,0
22153,Romania,ROU,1981,0
22154,Romania,ROU,1982,0
22155,Romania,ROU,1983,0
22156,Romania,ROU,1984,0
22157,Romania,ROU,1985,0
22158,Romania,ROU,1986,0
22159,Romania,ROU,1987,0
22160,Romania,ROU,1988,0
22161,Romania,ROU,1989,0
22365,Russia,RUS,1961,0
22366,Russia,RUS,1962,0
22367,Russia,RUS,1963,0
22368,Russia,RUS,1964,0
22369,Russia,RUS,1965,0
22370,Russia,RUS,1966,0
22371,Russia,RUS,1967,0
22372,Russia,RUS,1968,0
22373,Russia,RUS,1969,0
22374,Russia,RUS,1970,0
22375,Russia,RUS,1971,0
22376,Russia,RUS,1972,0
22377,Russia,RUS,1973,0
22378,Russia,RUS,1974,0
22379,Russia,RUS,1975,0
22380,Russia,RUS,1976,0
22381,Russia,RUS,1977,0
22382,Russia,RUS,1978,0
22383,Russia,RUS,1979,0
22384,Russia,RUS,1980,0
22385,Russia,RUS,1981,0
22386,Russia,RUS,1982,0
22387,Russia,RUS,1983,0
22388,Russia,RUS,1984,0
22389,Russia,RUS,1985,0
22390,Russia,RUS,1986,0
22391,Russia,RUS,1987,0
22392,Russia,RUS,1988,0
22393,Russia,RUS,1989,0
22470,Rwanda,RWA,1961,1
22471,Rwanda,RWA,1962,1
22472,Rwanda,RWA,1963,1
22473,Rwanda,RWA,1964,1
22474,Rwanda,RWA,1965,1
22475,Rwanda,RWA,1966,1
22476,Rwanda,RWA,1967,1
22477,Rwanda,RWA,1968,1
22478,Rwanda,RWA,1969,1
22479,Rwanda,RWA,1970,1
22480,Rwanda,RWA,1971,1
22481,Rwanda,RWA,1972,1
22482,Rwanda,RWA,1973,0
22483,Rwanda,RWA,1974,0
22484,Rwanda,RWA,1975,0
22485,Rwanda,RWA,1976,0
22486,Rwanda,RWA,1977,0
22487,Rwanda,RWA,1978,0
22488,Rwanda,RWA,1979,0
22489,Rwanda,RWA,1980,0
22490,Rwanda,RWA,1981,0
22491,Rwanda,RWA,1982,0
22492,Rwanda,RWA,1983,0
22493,Rwanda,RWA,1984,0
22494,Rwanda,RWA,1985,0
22495,Rwanda,RWA,1986,0
22496,Rwanda,RWA,1987,0
22497,Rwanda,RWA,1988,0
22498,Rwanda,RWA,1989,0
22591,Sao Tome and Principe,STP,1961,0
22592,Sao Tome and Principe,STP,1962,0
22593,Sao Tome and Principe,STP,1963,0
22594,Sao Tome and Principe,STP,1964,0
22595,Sao Tome and Principe,STP,1965,0
22596,Sao Tome and Principe,STP,1966,0
22597,Sao Tome and Principe,STP,1967,0
22598,Sao Tome and Principe,STP,1968,0
22599,Sao Tome and Principe,STP,1969,0
22600,Sao Tome and Principe,STP,1970,0
22601,Sao Tome and Principe,STP,1971,0
22602,Sao Tome and Principe,STP,1972,0
22603,Sao Tome and Principe,STP,1973,0
22604,Sao Tome and Principe,STP,1974,0
22605,Sao Tome and Principe,STP,1975,0
22606,Sao Tome and Principe,STP,1976,0
22607,Sao Tome and Principe,STP,1977,0
22608,Sao Tome and Principe,STP,1978,0
22609,Sao Tome and Principe,STP,1979,0
22610,Sao Tome and Principe,STP,1980,0
22611,Sao Tome and Principe,STP,1981,0
22612,Sao Tome and Principe,STP,1982,0
22613,Sao Tome and Principe,STP,1983,0
22614,Sao Tome and Principe,STP,1984,0
22615,Sao Tome and Principe,STP,1985,0
22616,Sao Tome and Principe,STP,1986,0
22617,Sao Tome and Principe,STP,1987,0
22618,Sao Tome and Principe,STP,1988,0
22619,Sao Tome and Principe,STP,1989,0
22823,Saudi Arabia,SAU,1961,0
22824,Saudi Arabia,SAU,1962,0
22825,Saudi Arabia,SAU,1963,0
22826,Saudi Arabia,SAU,1964,0
22827,Saudi Arabia,SAU,1965,0
22828,Saudi Arabia,SAU,1966,0
22829,Saudi Arabia,SAU,1967,0
22830,Saudi Arabia,SAU,1968,0
22831,Saudi Arabia,SAU,1969,0
22832,Saudi Arabia,SAU,1970,0
22833,Saudi Arabia,SAU,1971,0
22834,Saudi Arabia,SAU,1972,0
22835,Saudi Arabia,SAU,1973,0
22836,Saudi Arabia,SAU,1974,0
22837,Saudi Arabia,SAU,1975,0
22838,Saudi Arabia,SAU,1976,0
22839,Saudi Arabia,SAU,1977,0
22840,Saudi Arabia,SAU,1978,0
22841,Saudi Arabia,SAU,1979,0
22842,Saudi Arabia,SAU,1980,0
22843,Saudi Arabia,SAU,1981,0
22844,Saudi Arabia,SAU,1982,0
22845,Saudi Arabia,SAU,1983,0
22846,Saudi Arabia,SAU,1984,0
22847,Saudi Arabia,SAU,1985,0
22848,Saudi Arabia,SAU,1986,0
22849,Saudi Arabia,SAU,1987,0
22850,Saudi Arabia,SAU,1988,0
22851,Saudi Arabia,SAU,1989,0
23072,Senegal,SEN,1961,1
23073,Senegal,SEN,1962,1
23074,Senegal,SEN,1963,0
23075,Senegal,SEN,1964,0
23076,Senegal,SEN,1965,0
23077,Senegal,SEN,1966,0
23078,Senegal,SEN,1967,0
23079,Senegal,SEN,1968,1
23080,Senegal,SEN,1969,1
23081,Senegal,SEN,1970,1
23082,Senegal,SEN,1971,1
23083,Senegal,SEN,1972,1
23084,Senegal,SEN,1973,1
23085,Senegal,SEN,1974,1
23086,Senegal,SEN,1975,1
23087,Senegal,SEN,1976,1
23088,Senegal,SEN,1977,1
23089,Senegal,SEN,1978,1
23090,Senegal,SEN,1979,1
23091,Senegal,SEN,1980,1
23092,Senegal,SEN,1981,1
23093,Senegal,SEN,1982,1
23094,Senegal,SEN,1983,1
23095,Senegal,SEN,1984,1
23096,Senegal,SEN,1985,1
23097,Senegal,SEN,1986,1
23098,Senegal,SEN,1987,1
23099,Senegal,SEN,1988,2
23100,Senegal,SEN,1989,2
23301,Serbia,SRB,1961,0
23302,Serbia,SRB,1962,0
23303,Serbia,SRB,1963,0
23304,Serbia,SRB,1964,0
23305,Serbia,SRB,1965,0
23306,Serbia,SRB,1966,0
23307,Serbia,SRB,1967,0
23308,Serbia,SRB,1968,0
23309,Serbia,SRB,1969,0
23310,Serbia,SRB,1970,0
23311,Serbia,SRB,1971,0
23312,Serbia,SRB,1972,0
23313,Serbia,SRB,1973,0
23314,Serbia,SRB,1974,0
23315,Serbia,SRB,1975,0
23316,Serbia,SRB,1976,0
23317,Serbia,SRB,1977,0
23318,Serbia,SRB,1978,0
23319,Serbia,SRB,1979,0
23320,Serbia,SRB,1980,0
23321,Serbia,SRB,1981,0
23322,Serbia,SRB,1982,0
23323,Serbia,SRB,1983,0
23324,Serbia,SRB,1984,0
23325,Serbia,SRB,1985,0
23326,Serbia,SRB,1986,0
23327,Serbia,SRB,1987,0
23328,Serbia,SRB,1988,0
23329,Serbia,SRB,1989,0
23419,Seychelles,SYC,1961,0
23420,Seychelles,SYC,1962,0
23421,Seychelles,SYC,1963,0
23422,Seychelles,SYC,1964,0
23423,Seychelles,SYC,1965,0
23424,Seychelles,SYC,1966,0
23425,Seychelles,SYC,1967,0
23426,Seychelles,SYC,1968,0
23427,Seychelles,SYC,1969,0
23428,Seychelles,SYC,1970,1
23429,Seychelles,SYC,1971,1
23430,Seychelles,SYC,1972,1
23431,Seychelles,SYC,1973,1
23432,Seychelles,SYC,1974,1
23433,Seychelles,SYC,1975,1
23434,Seychelles,SYC,1976,1
23435,Seychelles,SYC,1977,0
23436,Seychelles,SYC,1978,0
23437,Seychelles,SYC,1979,1
23438,Seychelles,SYC,1980,1
23439,Seychelles,SYC,1981,1
23440,Seychelles,SYC,1982,1
23441,Seychelles,SYC,1983,1
23442,Seychelles,SYC,1984,1
23443,Seychelles,SYC,1985,1
23444,Seychelles,SYC,1986,1
23445,Seychelles,SYC,1987,0
23446,Seychelles,SYC,1988,0
23447,Seychelles,SYC,1989,0
23540,Sierra Leone,SLE,1961,1
23541,Sierra Leone,SLE,1962,1
23542,Sierra Leone,SLE,1963,1
23543,Sierra Leone,SLE,1964,1
23544,Sierra Leone,SLE,1965,1
23545,Sierra Leone,SLE,1966,1
23546,Sierra Leone,SLE,1967,0
23547,Sierra Leone,SLE,1968,0
23548,Sierra Leone,SLE,1969,0
23549,Sierra Leone,SLE,1970,0
23550,Sierra Leone,SLE,1971,0
23551,Sierra Leone,SLE,1972,0
23552,Sierra Leone,SLE,1973,1
23553,Sierra Leone,SLE,1974,1
23554,Sierra Leone,SLE,1975,1
23555,Sierra Leone,SLE,1976,1
23556,Sierra Leone,SLE,1977,1
23557,Sierra Leone,SLE,1978,1
23558,Sierra Leone,SLE,1979,1
23559,Sierra Leone,SLE,1980,1
23560,Sierra Leone,SLE,1981,1
23561,Sierra Leone,SLE,1982,1
23562,Sierra Leone,SLE,1983,1
23563,Sierra Leone,SLE,1984,1
23564,Sierra Leone,SLE,1985,1
23565,Sierra Leone,SLE,1986,1
23566,Sierra Leone,SLE,1987,1
23567,Sierra Leone,SLE,1988,1
23568,Sierra Leone,SLE,1989,1
23661,Singapore,SGP,1961,1
23662,Singapore,SGP,1962,1
23663,Singapore,SGP,1963,1
23664,Singapore,SGP,1964,1
23665,Singapore,SGP,1965,1
